year,site,strength_gtex,mean_dayl.s_Jan,mean_srad.wm2_Jan,mean_tmax.c_Jan,mean_tmin.c_Jan,mean_vp.pa_Jan,sum_prcp.mm_Jan,mean_dayl.s_Feb,mean_srad.wm2_Feb,mean_tmax.c_Feb,mean_tmin.c_Feb,mean_vp.pa_Feb,sum_prcp.mm_Feb,mean_dayl.s_Mar,mean_srad.wm2_Mar,mean_tmax.c_Mar,mean_tmin.c_Mar,mean_vp.pa_Mar,sum_prcp.mm_Mar,mean_dayl.s_Apr,mean_srad.wm2_Apr,mean_tmax.c_Apr,mean_tmin.c_Apr,mean_vp.pa_Apr,sum_prcp.mm_Apr,mean_dayl.s_May,mean_srad.wm2_May,mean_tmax.c_May,mean_tmin.c_May,mean_vp.pa_May,sum_prcp.mm_May,mean_dayl.s_Jun,mean_srad.wm2_Jun,mean_tmax.c_Jun,mean_tmin.c_Jun,mean_vp.pa_Jun,sum_prcp.mm_Jun,mean_dayl.s_Jul,mean_srad.wm2_Jul,mean_tmax.c_Jul,mean_tmin.c_Jul,mean_vp.pa_Jul,sum_prcp.mm_Jul,mean_dayl.s_Aug,mean_srad.wm2_Aug,mean_tmax.c_Aug,mean_tmin.c_Aug,mean_vp.pa_Aug,sum_prcp.mm_Aug,mean_dayl.s_Sep,mean_srad.wm2_Sep,mean_tmax.c_Sep,mean_tmin.c_Sep,mean_vp.pa_Sep,sum_prcp.mm_Sep,mean_dayl.s_Oct,mean_srad.wm2_Oct,mean_tmax.c_Oct,mean_tmin.c_Oct,mean_vp.pa_Oct,sum_prcp.mm_Oct,mean_dayl.s_Nov,mean_srad.wm2_Nov,mean_tmax.c_Nov,mean_tmin.c_Nov,mean_vp.pa_Nov,sum_prcp.mm_Nov,mean_dayl.s_Dec,mean_srad.wm2_Dec,mean_tmax.c_Dec,mean_tmin.c_Dec,mean_vp.pa_Dec,sum_prcp.mm_Dec
1980,"Coolidge, AZ",32.06565475258697,36328.31290322581,267.7838709677419,19.816774193548387,5.2138709677419355,562.5077419354839,55.95,39002.98620689655,334.1489655172414,22.483103448275862,6.429310344827586,846.6134482758621,54.699999999999996,42576.44193548387,407.55129032258066,23.002903225806453,6.1970967741935485,918.9083870967742,42.86,46317.382666666665,486.9986666666667,29.923666666666666,8.785666666666666,915.8536666666666,9.39,49418.52483870968,513.4851612903226,32.9558064516129,11.996129032258064,762.9093548387096,3.36,50914.822,541.4636666666667,41.952333333333335,17.478666666666665,773.4106666666667,0,50103.38741935484,457.3067741935484,42.86096774193548,24.36225806451613,1194.0606451612903,5.92,47337.7664516129,468.0738709677419,40.46064516129032,22.78483870967742,1094.62,2.87,43699.51733333333,451.4456666666667,38.67966666666667,18.797666666666668,836.674,4.16,39967.98129032258,382.6561290322581,32.25451612903226,12.04516129032258,551.9583870967742,0,36897.012,317.7493333333333,26.184333333333335,6.039,349.3306666666667,0,35479.33933333334,282.6843333333333,24.021333333333335,4.857666666666667,325.509,4.69
1980,"Fabens, TX",29.601369038301268,36720.92451612903,312.7983870967742,16.991612903225807,-0.18064516129032265,262.2764516129032,9.7,39240.02620689655,376.77724137931034,18.83206896551724,1.8993103448275863,273.8713793103448,11.870000000000001,42611.430645161294,463.791935483871,21.491612903225807,3.0441935483870965,272.5274193548387,5.02,46141.846666666665,494.449,26.068333333333335,6.5023333333333335,364.32933333333335,8.57,49064.396129032255,529.1054838709678,30.940645161290323,12.146774193548387,530.0870967741936,0,50471.95533333333,517.3663333333334,39.861666666666665,19.496666666666666,875.6663333333333,0,49708.89870967742,481.70354838709676,38.78258064516129,21.627741935483872,997.8045161290322,12.11,47104.085483870964,450.63870967741934,34.40032258064516,19.241612903225807,860.8351612903226,38.78,43671.49333333333,385.83666666666664,30.73966666666667,16.270333333333333,1368.093,124.57999999999998,40150.03935483871,380.2393548387097,24.083548387096773,7.579677419354839,1083.5935483870967,13.8,37256.081,309.741,18.587,1.2143333333333335,690.4069999999999,13.05,35922.556333333334,301.21933333333334,17.818,-0.6239999999999999,528.9406666666666,0
1980,"Florence, SC",26.14455923745979,36000.30870967742,227.71967741935484,12.318064516129033,2.1738709677419354,727.7838709677419,122.52000000000001,38805.35448275862,349.1296551724138,12.432413793103448,-1.4034482758620694,596.2944827586207,58.63,42547.30322580645,323.1732258064516,16.77193548387097,4.714838709677419,921.2735483870968,227.96999999999997,46463.662,445.76866666666666,24.915,10.013666666666667,1271.2,59.629999999999995,49714.20548387097,411.08451612903224,28.758387096774193,14.104516129032259,1644.443870967742,96.19,51285.121333333336,397.92533333333336,31.319333333333333,18.202,2111.489,63.83,50432.96967741936,403.27903225806455,34.556451612903224,21.189032258064515,2483.756774193548,78.18,47532.59806451613,383.78354838709674,34.42967741935484,20.476774193548387,2422.258387096774,108.96000000000001,43722.855,327.7873333333333,31.846999999999998,19.358,2268.279666666667,125.31,39816.257741935486,327.421935483871,23.011935483870968,9.04,1197.456129032258,44.14,36597.185,257.02366666666666,17.732,3.9476666666666667,838.2733333333333,47.31999999999999,35108.744,232.43266666666668,13.776,-0.25099999999999983,627.239,58.93
1980,"Jackson, TN",28.525227390476363,35595.91612903226,208.90935483870967,8.722903225806451,-0.01354838709677419,626.686129032258,95.57,38562.22482758621,313.0610344827586,7.451034482758621,-3.5655172413793106,506.6020689655172,60.24,42511.49903225806,326.95709677419353,13.311290322580644,1.6293548387096777,736.7341935483871,234.26999999999998,46643.517,401.89300000000003,20.659333333333333,7.408333333333333,1051.248,153.3,50078.51774193549,403.53709677419357,26.309677419354838,13.51193548387097,1590.621612903226,56.72,51742.075,411.1546666666667,30.832333333333334,18.098,2117.0956666666666,157.60000000000002,50839.31967741936,401.92645161290324,35.51064516129032,22.163225806451614,2685.705483870968,63.519999999999996,47772.280967741935,399.1177419354839,35.08096774193548,20.940645161290323,2494.665483870968,15.66,43751.531,302.51366666666667,30.362333333333336,17.421333333333333,2026.5746666666666,128.09,39629.695483870964,331.8677419354839,21.675483870967742,6.536774193548387,1025.286129032258,87.59,36227.738333333335,217.895,15.230333333333334,2.9593333333333334,786.8969999999999,111.88,34651.422666666665,230.54333333333332,10.759,-1.3033333333333337,603.365,30.919999999999998
1980,"Lamesa, TX",26.90638070373827,36389.65483870968,271.52516129032256,12.495806451612903,-1.3741935483870966,432.22967741935486,21.63,39039.987586206895,382.74689655172415,16.13655172413793,-0.7637931034482763,375.18206896551726,4.62,42581.901612903224,465.4129032258064,21.009677419354837,1.178709677419355,249.59516129032258,0,46289.98766666667,485.05066666666664,24.996666666666666,5.582,343.78,33.699999999999996,49363.20903225806,462.2032258064516,28.95774193548387,13.02258064516129,923.8138709677419,95.73,50845.60133333333,456.772,36.144333333333336,19.466666666666665,1849.959,37.879999999999995,50041.75,449.1161290322581,37.54064516129032,20.881612903225808,2044.653870967742,0,47301.28935483871,442.2335483870968,34.579354838709676,19.830967741935485,1307.397741935484,24.11,43695.14433333334,361.09333333333336,29.145,16.775,1273.4083333333333,231.04,39996.39419354839,385.8574193548387,24.163870967741936,8.393548387096773,1150.8845161290324,2.11,36953.1,273.7076666666667,15.991,1.2436666666666665,706.1456666666667,23.86,35548.615666666665,281.8066666666667,15.865333333333334,0.044999999999999846,612.1773333333333,13.79
1980,"Mangum, OK",26.767491814849397,35808.16870967742,244.56290322580645,9.551290322580645,-2.134193548387097,500.23483870967743,31.8,38689.761379310345,362.63344827586207,13.36448275862069,-2.8106896551724136,443.82,9.54,42530.27451612903,396.6161290322581,18.048709677419353,0.923548387096774,445.9541935483871,42.45,46549.186,452.065,24.023,6.592,672.7836666666667,52.3,49887.334193548384,399.1506451612903,27.288064516129033,13.258064516129032,1438.7796774193548,301.46,51502.17533333333,429.70733333333334,36.141333333333336,20.848666666666666,2477.1306666666665,18.220000000000002,50626.03741935484,411.7190322580645,40.230645161290326,23.377741935483872,2888.8070967741937,0,47646.554516129036,389.5635483870968,37.91032258064516,22.686129032258066,2437.603548387097,21.259999999999998,43736.49366666667,385.814,31.861,17.966666666666665,914.6413333333334,35.220000000000006,39727.54612903226,375.2435483870968,25.918709677419354,7.914193548387097,722.5435483870967,13.31,36421.619333333336,252.65533333333332,17.782333333333334,2.1203333333333334,673.9466666666667,15.96,34891.51533333334,250.51133333333334,14.411333333333333,-0.899,600.92,32.18
1980,"Marana, AZ",28.31565475258699,36465.84193548387,272.1235483870968,19.786451612903225,5.176451612903226,533.9554838709678,43.56,39085.96206896552,337.9386206896552,22.248620689655173,6.612413793103449,820.1806896551724,54.790000000000006,42588.68516129032,407.9687096774193,22.608064516129033,6.524193548387097,869.1287096774194,23.599999999999998,46255.948000000004,484.873,28.798333333333332,9.154333333333334,851.7543333333333,17.4,49294.50064516129,515.8964516129032,31.743548387096773,12.380967741935484,691.7906451612903,0,50759.643,520.9253333333334,40.94466666666667,18.476333333333333,828.7066666666666,19.07,49965.198387096774,434.6396774193548,40.89419354838709,24.26483870967742,1206.0103225806452,38.699999999999996,47255.96580645161,416.8783870967742,38.46,22.416129032258066,1916.876451612903,83.64,43689.71133333333,394.226,37.19433333333333,19.112666666666666,2078.2303333333334,40.92,40031.70032258065,342.77,30.660967741935483,12.740322580645161,1532.3432258064515,10.09,37022.769,310.6263333333333,25.58866666666667,6.368,866.0556666666666,0,35634.640666666666,282.37733333333335,24.008333333333333,5.381333333333333,571.0433333333333,5.859999999999999
1980,"Marianna, AR",25.69530926468708,35840.439032258066,218.97032258064516,9.823548387096773,0.8119354838709674,666.4309677419354,103.63999999999999,38709.166551724134,333.86310344827587,8.925862068965518,-1.7624137931034483,572.533448275862,34.61000000000001,42533.13290322581,324.26032258064515,14.658064516129032,3.27,811.5880645161291,271.56,46534.831666666665,417.8016666666667,21.834333333333333,9.089666666666666,1181.703,127.04,49858.26096774193,395.07516129032257,27.246129032258064,15.581935483870968,1802.3493548387096,131,51465.71433333334,412.055,32.51466666666666,20.238333333333333,2412.045666666667,135.39000000000001,50593.610322580644,402.16548387096776,36.87451612903226,23.195483870967742,2859.3967741935485,184.45999999999998,47627.423870967745,400.2138709677419,35.67774193548387,21.93967741935484,2646.3932258064515,0,43734.20533333333,326.394,31.660666666666668,18.571,2175.907,137.41000000000003,39742.436451612906,337.35387096774195,22.873225806451615,8.445806451612903,1154.2767741935484,81.61,36451.104,229.029,15.957666666666666,4.3950000000000005,870.921,158.01000000000002,34928.00666666667,241.225,11.294666666666666,0.09600000000000009,663.7246666666667,23.439999999999998
1980,"Maricopa, AZ",24.827609893033372,36297.50870967742,274.7909677419355,19.58225806451613,5.2141935483870965,402.2732258064516,22.48,38984.410344827586,344.9362068965517,22.43448275862069,6.612068965517241,562.813448275862,35.27,42573.702580645164,417.53806451612905,22.88806451612903,6.5364516129032255,692.6583870967742,27.03,46331.136,493.71233333333333,29.640666666666668,8.939666666666668,594.4966666666667,12.4,49446.3,504.0616129032258,32.45903225806452,12.88225806451613,682.9770967741936,3.91,50949.585666666666,529.531,41.678333333333335,18.613666666666667,839.5833333333334,0,50134.33870967742,451.67,42.87161290322581,25.373225806451615,1273.4354838709678,0,47356.08064516129,458.04322580645163,40.19741935483871,23.927096774193547,1177.801935483871,0,43701.712666666666,451.047,38.37,19.186333333333334,861.8573333333334,2.18,39953.71677419355,381.8529032258065,31.81,11.690645161290323,537.1854838709678,0.05,36868.84766666667,314.4716666666667,25.435333333333332,5.784000000000001,338.5693333333333,0,35444.547666666665,286.3896666666667,23.865333333333332,4.201333333333333,308.024,0.84
1980,"Milan, TN",26.915754098710785,35513.10193548387,206.32548387096776,8.145806451612904,-0.7354838709677419,592.728064516129,73.16000000000001,38512.510344827584,317.3306896551724,6.718965517241379,-4.244827586206896,485.2810344827586,66.96,42504.18419354839,329.5312903225806,12.768709677419356,0.8677419354838711,699.6954838709678,198.73999999999998,46680.281,392.5523333333333,20.24866666666667,7.2363333333333335,1039.4516666666666,135.32000000000002,50153.0935483871,406.7490322580645,26.056451612903224,13.02483870967742,1543.5587096774193,60.44999999999999,51835.71366666667,407.2343333333333,30.702666666666666,17.91,2095.416,155.35000000000002,50922.53709677419,397.97322580645164,35.25709677419355,21.740967741935485,2627.525806451613,64.28999999999999,47821.29096774194,398.58612903225804,35.093870967741935,20.77258064516129,2472.8487096774193,13.48,43757.390666666666,308.80833333333334,30.144,16.936,1969.6073333333334,113.47,39591.56,325.35387096774195,21.331612903225807,6.150967741935484,999.9209677419354,96.13,36152.109333333334,219.851,14.934999999999999,2.6123333333333334,764.4193333333333,111.28,34557.70766666667,224.26166666666666,10.16,-1.6136666666666661,594.3233333333334,38.33
1980,"Pecos, TX",24.15396055662065,36735.74451612903,290.50354838709677,16.891935483870967,-0.42806451612903224,465.9803225806452,14.5,39248.98344827586,387.94068965517243,19.85793103448276,0.5010344827586204,365.3744827586207,4.77,42612.75290322581,466.1625806451613,24.16741935483871,3.1606451612903226,287.1406451612903,0,46135.210666666666,501.91366666666664,27.674,6.034,351.94533333333334,10.8,49051.02451612903,487.5961290322581,32.22483870967742,13.570645161290322,603.4670967741936,37.83,50455.244666666666,473.02066666666667,39.608333333333334,20.745333333333335,1426.776,58.58,49694.00709677419,460.94290322580645,39.5958064516129,22.112903225806452,1667.1503225806453,0,47095.25419354839,443.30451612903227,36.56935483870968,20.523870967741935,1378.1361290322582,28.53,43670.433333333334,370.724,31.612666666666666,17.733999999999998,1229.9663333333333,198.90000000000003,40156.920967741935,390.3412903225807,25.72741935483871,8.560322580645161,1165.627741935484,5.5,37269.638,288.72,18.166666666666668,1.7203333333333335,718.884,37.910000000000004,35939.27966666667,283.53933333333333,17.930666666666667,0.4940000000000001,631.3003333333334,6.45
1980,"Phoenix, AZ",29.31565475258698,36204.55677419355,259.71096774193546,19.499354838709678,6.955161290322581,596.0035483870968,48.39,38928.37551724138,320.2334482758621,22.26137931034483,8.270689655172413,919.461724137931,58.77,42565.439032258066,402.11483870967743,22.588709677419356,7.745483870967742,981.8187096774194,28.379999999999995,46372.615,467.729,29.104333333333333,10.919333333333332,1003.5256666666667,12.7,49530.103870967745,494.2667741935484,31.810645161290324,14.272580645161291,859.0148387096774,0,51054.50066666667,514.7669999999999,40.46333333333333,19.891666666666666,910.1320000000001,0,50227.737096774195,445.84387096774196,42.26838709677419,25.591290322580644,1292.6593548387098,5.87,47411.32064516129,453.6,39.62096774193548,24.079032258064515,1181.2290322580645,6.34,43708.33033333333,442.91133333333335,37.99166666666667,20.064666666666668,906.361,5.02,39910.69612903226,368.7522580645161,31.863225806451613,13.752258064516129,615.4848387096774,0,36783.869333333336,312.2633333333333,25.84766666666667,7.190333333333333,375.1093333333333,0,35339.54866666667,273.38,23.9,6.447666666666667,370.64666666666665,1.9700000000000002
